,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,CoreznDAT,Perimeterzn1DAT,Perimeterzn2DAT,Perimeterzn3DAT,Perimeterzn4DAT,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-02-06 01:00:00,23.78595369521104,23.416457758089557,21.18766993942053,20.259168416636612,21.78173282391758,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,21.21321572937085,10.0
2006-02-06 02:00:00,23.68260241424662,23.01130901375564,20.912787720039525,20.05928932653721,21.469020978112077,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,20.986480619376472,9.4
2006-02-06 03:00:00,23.58275296311283,22.567305651456522,20.642530914767395,19.865118129894284,21.16247327701545,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,20.82087558705946,9.4
2006-02-06 04:00:00,23.48563111055836,22.225388962944912,20.44769161340794,19.736412813832416,20.93572757528055,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,20.68621247068085,9.4
2006-02-06 05:00:00,23.422893134019354,21.93133808366929,20.287546841067766,19.638993934944576,20.744848816108572,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,20.61004381215393,9.4
2006-02-06 06:00:00,22.267368786729893,21.12042822994098,20.97898550347665,20.965045083182215,20.98947880884181,15.555476606392988,15.80833918764108,23.22800264286054,26.567308894931024,21.073933855063405,14.593209703291102,14.593209703291102,15.555476606392988,20.858494197139564,9.4
2006-02-06 07:00:00,22.053511299511566,21.056342797766163,20.997067961690576,20.996246659455625,20.9957694251347,15.55556860929055,15.603888842521894,21.15504361195284,24.06489624546079,20.736462015658617,14.619878475346534,14.619878475346534,15.55556860929055,20.911708261325614,9.4
2006-02-06 08:00:00,23.10390526404213,22.26388210079545,21.83786693690938,21.000284904536134,20.99907382920205,15.5555704959997,15.5555704959997,15.5555704959997,16.27747985297778,16.48512695452022,14.999356393472945,14.999356393472945,15.5555704959997,21.164530874909733,10.6
2006-02-06 09:00:00,23.606223889982232,23.580040092630394,23.244268230109817,21.549645813710626,21.435323543814867,15.555560847950222,15.555560847950222,15.555560847950222,15.555560847950222,15.555560847950222,14.999124396056848,14.999124396056848,15.555560847950222,21.9958930861058,12.800000000000002
2006-02-06 10:00:00,23.93798755803482,23.974313821772785,23.972125189631612,22.222904469458904,21.98740133870918,15.555382899682945,15.555382899682945,15.555382899682945,15.555382899682945,15.555382899682945,15.6,14.981027141474549,15.554643640699243,22.969973938589526,15.6
